,APINumber,WellName,CountyName,OperatorName,StateName,TotalBaseNonWaterVolume
17377,30015453950000,OGDEN 20509 29 32 FEDERAL COM #004H,Eddy,BTA Oil Producers LLC,New Mexico,114845.0
17378,35093252210000,JOSEPHINE 1-27MH,Major,Crawley Petroleum,Oklahoma,108500.0
17379,42173354210000,Weaver 23 #2,Glasscock,Apache Corporation,Texas,8926.0
17380,42227349340000,"Dodge, Granville M., Est. 38A",Howard,"Rover Petroleum Operating, LLC",Texas,6341.0
17381,42003340450000,Means San Andres Unit 7664,Andrews,XTO Energy/ExxonMobil,Texas,7408.0
17382,42227401690000,"Dodge, Granville M., Est. 291",Howard,"Rover Petroleum Operating, LLC",Texas,11240.0
17383,42127381280000,BUTTERFLY DIM I 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,821916.0
17384,42219361100000,Ellwood A 179,Hockley,Apache Corporation,Texas,4191.0
17385,42109334560000,Sheriff Bart State 36-4HA,Culberson,Scala Energy Operating LLC,Texas,628533.0
17386,42103366340000,Cordona Lake Cons. Unit 105 Refrac,Crane,XTO Energy/ExxonMobil,Texas,5093.0
17387,42103347270000,M. B. McKnight 187,Crane,Stronghold Energy II Operating LLC,Texas,7374.0
17388,42371398940000,McIntyre State 34-35 Unit 2WA,Pecos,Diamondback E&P LLC,Texas,98301.0
17389,42371398950000,McIntyre State 34-35 Unit 3WA,Pecos,Diamondback E&P LLC,Texas,99914.0
17390,42371398960000,McIntyre State 34-35 Unit 4WA,Pecos,Diamondback E&P LLC,Texas,96366.0
17393,42255363180000,Shipman Unit C 3H,Karnes,"INPEX Eagle Ford, LLC",Texas,9424.0
17394,42495041220000,Keystone Silurian Unit 30,Winkler,XTO Energy/ExxonMobil,Texas,17469.0
17395,5005073870000,Lussing Trust 4-64 19-20 3D1H,Arapahoe,ConocoPhillips Company/Burlington Resources,Colorado,113000.0
17396,5005073910000,Lussing Trust 4-64 19-20 3C2H,Arapahoe,ConocoPhillips Company/Burlington Resources,Colorado,124300.0
17397,42255363333000,Shipman Unit D 4H,Karnes,"INPEX Eagle Ford, LLC",Texas,6640.0
17399,42173381130000,Calverley 43-6 W101DM,Glasscock,MEWBOURNE OIL COMPANY,Texas,874859.0
17400,42297351610000,Retzloff Unit B1H,Live Oak,Rosewood Resources,Texas,335576.0
17402,42389382220000,Truk 23-14 Unit 2H,Reeves,"Colgate Operating, LLC",Texas,65430.5
17403,35003233700000,LEAMON 32 27 11 4H,Alfalfa,Mach Resources,Oklahoma,10000.0
17404,42003480340000,Fullerton Clearfork Unit 7532,Andrews,XTO Energy/ExxonMobil,Texas,33631.0
17405,5123479570000,NORTH PLATTE E-Y-34HNB,Weld,"Bonanza Creek Energy, Inc.",Colorado,16966.0
17406,42173380630000,Crouch 16 4314H,Glasscock,DE3 Operating LLC,Texas,487152.0
17407,42173380640000,Crouch 16 4412H,Glasscock,DE3 Operating LLC,Texas,487386.0
17408,42227302640000,G. O. Chalk G 26W,Howard,Citation Oil and Gas Corp.,Texas,21303.0
17409,42165387530000,Robertson Clearfork Unit 9305,Gaines,XTO Energy/ExxonMobil,Texas,40560.0
17410,42115337930000,Crockett #1,Dawson,"ExL Petroleum, LP",Texas,601328.0
17411,42329428510000,HALEY JF M2 1003BH,Midland,COG Operating LLC,Texas,148071.0
17412,42389375500000,CHECKERS STATE UNIT 54-12-21 601H,Reeves,Diamondback E&P LLC,Texas,89252.0
17413,42329428500000,HALEY JF M5 1013LH,Midland,COG Operating LLC,Texas,151000.0
17414,42135414840000,C.A. Goldsmith 2215,Ector,XTO Energy/ExxonMobil,Texas,10770.0
17415,30015457280000,Rock Ridge Federal WCB 001H,Eddy,"Murchison Oil and Gas, LLC",New Mexico,722814.0
17416,42389379850000,CHECKERS STATE UNIT 54-12-21 602H,Reeves,Diamondback E&P LLC,Texas,91097.0
17417,42389381380000,Truk 23-14 Unit 1H,Reeves,"Colgate Operating, LLC",Texas,108923.75
17420,35045237910000,Coates 26/35 AP 1H,Ellis,MEWBOURNE OIL COMPANY,Oklahoma,803793.0
17421,30015457290000,Rock Ridge Federal WCXY 002H,Eddy,"Murchison Oil and Gas, LLC",New Mexico,519812.0
17422,30015457300000,Rock Ridge Federal BSS 004H,Eddy,"Murchison Oil and Gas, LLC",New Mexico,516232.0
17425,33025018840000,FBIR IronWoman 21X-10E,Dunn,XTO Energy/ExxonMobil,North Dakota,44113.0
17426,33025034930000,FBIR IronWoman 21X-10B,Dunn,XTO Energy/ExxonMobil,North Dakota,41400.0
17427,35091218150000,MOSE 1-6-7WH,McIntosh,"Calyx Energy III, LLC",Oklahoma,404285.0
17428,42109334550000,Waco Kid State Unit 34-2HA,Culberson,Scala Energy Operating LLC,Texas,575991.0
17430,35091218170000,MOSE 1-5-8WH,McIntosh,"Calyx Energy III, LLC",Oklahoma,527484.0
17431,42033320280000,CR 'A' 1401,Borden,Scout Energy Partners,Texas,10254.0
17432,42135383450000,METEOR CRATER 0001,Ector,Occidental Oil and Gas,Texas,10132.0
17433,42103352240000,J.T. McElroy 1390,Crane,Chevron USA Inc.,Texas,3500.0
17436,42173380620000,Crouch 16 #4215H,Glasscock,DE3 Operating LLC,Texas,494278.0
17437,42003355430000,Means San Andres Unit 1556,Andrews,XTO Energy/ExxonMobil,Texas,8642.0
17438,42173380610000,Crouch 16 #4415H,Glasscock,DE3 Operating LLC,Texas,487004.0
17441,42505355820000,Maria Cuellar  18,Zapata,Hilcorp Energy Company,Texas,3192.1
17442,49009306360000,CLAUSEN 30-34-70 A TR 23H,Converse,"Chesapeake Operating, Inc.",Wyoming,355606.0
17443,42003480310000,Fullerton Clearfork Unit 3512,Andrews,XTO Energy/ExxonMobil,Texas,33854.0
17446,42479371700000,Bruni Ranch 39,Webb,Hilcorp Energy Company,Texas,2949.75
17447,42479378480000,Bruni Ranch 79,Webb,Hilcorp Energy Company,Texas,2949.75
17448,42103354960000,M. B. McKnight 225,Crane,Stronghold Energy II Operating LLC,Texas,7916.0
17451,42365384770000,Vera-Davis,Panola,"Tanos Exploration II, LLC",Texas,346049.0
17452,30015443390000,OGDEN 20509 32 29 FEDERAL COM #005H,Eddy,BTA Oil Producers LLC,New Mexico,117587.75
17453,30015443400000,OGDEN 20509 32 29 FEDERAL COM #006H,Eddy,BTA Oil Producers LLC,New Mexico,116404.35
17454,42479385270000,Huisache Cattle Co 8,Webb,Hilcorp Energy Company,Texas,3921.1
17455,30015458190000,Garrett State Com #111H,Eddy,Matador Production Company,New Mexico,621397.0
17456,42365384890000,Beckham-Mauritzen,Panola,"Tanos Exploration II, LLC",Texas,223036.0
17457,49009306380000,CLAUSEN 30-34-70 USA A TR 21H,Converse,"Chesapeake Operating, Inc.",Wyoming,313611.0
17458,49009306370000,CLAUSEN 30-34-70 USA A TR 20H,Converse,"Chesapeake Operating, Inc.",Wyoming,315143.0
17459,37115225860000,CLAUDE 5H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,465570.0
17460,42255360930000,Edith Gray Schendel F1,Karnes,ConocoPhillips Company/Burlington Resources,Texas,12000.0
17461,42317416900000,Aggie the Bulldog 39-46 5LS,Martin,"Birch Operations, Inc.",Texas,83342.25
17462,49021275430000,Lasso 2128 10SH,Laramie,"Samson Exploration, LLC",Wyoming,248.0
17463,49021275440000,Lasso 2128 12SH,Laramie,"Samson Exploration, LLC",Wyoming,248.0
17464,37115225850000,CLAUDE 3H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,385961.0
17465,42003480320000,Fullerton Clearfork Unit 6520,Andrews,XTO Energy/ExxonMobil,Texas,33682.0
17466,42003479290000,RATLIFF & BEDFORD #53,Andrews,Occidental Oil and Gas,Texas,7178.0
17467,42255360940000,Edith Gray Schendel G1,Karnes,ConocoPhillips Company/Burlington Resources,Texas,14000.0
17468,42301343070000,HAMILTON SOUTHEAST N21H,Loving,Occidental Oil and Gas,Texas,63500.0
17469,42317416830000,Aggie the Bulldog 39-46 5WB,Martin,"Birch Operations, Inc.",Texas,117680.0
17470,42317417130000,Aggie the Bulldog 39-46 6WA,Martin,"Birch Operations, Inc.",Texas,88280.0
17471,49021275400000,Lasso 1609 10NH,Laramie,"Samson Exploration, LLC",Wyoming,248.0
17472,49021275410000,Lasso 1609 12NH,Laramie,"Samson Exploration, LLC",Wyoming,125.0
17473,42227401040000,"Dodge, Granville M., Est. 271",Howard,"Rover Petroleum Operating, LLC",Texas,9119.0
17475,42353336840000,Lake Trammel Unit 269,Nolan,"Rover Petroleum Operating, LLC",Texas,7195.0
17476,42107320400000,Phil 1232,Crosby,"HEXP Operating, LLC",Texas,5840.0
17477,5123481640000,Wells Ranch State AA36-633,Weld,"Noble Energy, Inc.",Colorado,36000.0
17478,5123481880000,Wells Ranch State AA36-622,Weld,"Noble Energy, Inc.",Colorado,39000.0
17480,5057065150000,Peterson Ridge 1-20H,Jackson,SandRidge Energy,Colorado,4620.0
17481,30025451130000,FASCINATOR FEDERAL COM #703H,Lea,COG Operating LLC,New Mexico,83212.0
17482,30025451140000,FASCINATOR FEDERAL COM #704H,Lea,COG Operating LLC,New Mexico,106004.0
17483,30025451150000,FASCINATOR FEDERAL COM #705H,Lea,COG Operating LLC,New Mexico,106394.0
17486,42165380000000,Kinder Morgan Bergen I 13,Gaines,Kinder Morgan,Texas,1113.0
17488,47051020710000,Casterly Rock-5UH,Marshall,"American Petroleum Partners Operating, LL",West Virginia,117758.0
17489,5057066160000,PATRIOT 0880  15-32H5,Jackson,SandRidge Energy,Colorado,22000.0
17490,5057066180000,Patriot 0880 13-32H5,Jackson,SandRidge Energy,Colorado,43000.0
17491,30025451090000,FASCINATOR FEDERAL COM #603H,Lea,COG Operating LLC,New Mexico,104300.0
17492,33025018860000,FBIR IronWoman 21X-10A,Dunn,XTO Energy/ExxonMobil,North Dakota,40829.0
17493,33025034940000,FBIR IronWoman 21X-10AXD,Dunn,XTO Energy/ExxonMobil,North Dakota,42000.0
17494,42297360140000,Buck Unit 2H,Live Oak,Rosewood Resources,Texas,515571.0
17496,42297360130000,Buck Unit 1H,Live Oak,Rosewood Resources,Texas,531815.0
17497,42297360160000,Retzloff Unit B 3H,Live Oak,Rosewood Resources,Texas,541333.0
17501,42495807080000,Baird #12,Winkler,XTO Energy/ExxonMobil,Texas,7149.0
17502,42165387540000,Robertson Clearfork Unit 1055,Gaines,XTO Energy/ExxonMobil,Texas,41009.0
17503,42297360150000,Retzloff Unit B 2H,Live Oak,Rosewood Resources,Texas,575084.0
17504,34013213810000,Albert SW KKW BL 4H,Belmont,"Ascent Resources - Utica, LLC",Ohio,288058.0
17505,34013213850000,Albert W KKW BL 2H,Belmont,"Ascent Resources - Utica, LLC",Ohio,276234.0
17506,30045359110000,KTB 2408 32A COM 1H,San Juan,"LOGOS Operating, LLC",New Mexico,4500.0
17507,30045359120000,KTB 2408 32A COM 2H,San Juan,"LOGOS Operating, LLC",New Mexico,6000.0
17508,30045359130000,KTB 2408 32A COM 3H,San Juan,"LOGOS Operating, LLC",New Mexico,6000.0
17509,42227339950000,"Dodge, Granville M., Est. 52A",Howard,"Rover Petroleum Operating, LLC",Texas,5189.0
17510,42135392400000,C.A. Goldsmith 1706,Ector,XTO Energy/ExxonMobil,Texas,12449.0
17511,30015459580000,Dr Scrivner Federal Com #207H,Eddy,Matador Production Company,New Mexico,637033.0
17512,42003309620000,Means San Andres Unit 2270,Andrews,XTO Energy/ExxonMobil,Texas,7360.0
17513,42283365830000,SOUTH TEXAS SYNDICATE J 2H,La Salle,Equinor Texas Onshore Properties LLC,Texas,76000.0
17514,42283365840000,SOUTH TEXAS SYNDICATE J 3H,La Salle,Equinor Texas Onshore Properties LLC,Texas,56997.0
17515,42283365870000,SOUTH TEXAS SYNDICATE J 4H,La Salle,Equinor Texas Onshore Properties LLC,Texas,69483.0
17516,42283365880000,SOUTH TEXAS SYNDICATE J 5H,La Salle,Equinor Texas Onshore Properties LLC,Texas,120480.0
17517,42357337100000,Archer/Holladay 57/56 M001ND,Ochiltree,MEWBOURNE OIL COMPANY,Texas,41773.0
17518,30015459600000,Dr Scrivner Federal Com #227H,Eddy,Matador Production Company,New Mexico,584262.0
17519,42079333910000,Bodacious 154 6-1 #5H,Cochran,"Hadaway Consulting and Engineering, LLC",Texas,269326.0
17520,42135431650000,CA Goldsmith 2437,Ector,XTO Energy/ExxonMobil,Texas,10602.0
17521,33025034570000,FBIR YellowWolf 31X-10D,Dunn,XTO Energy/ExxonMobil,North Dakota,45500.0
17522,42135368250000,JOHNSON GBSA UNIT 1315,Ector,Occidental Oil and Gas,Texas,4372.0
17523,42135414440000,CA Goldsmith 2204,Ector,XTO Energy/ExxonMobil,Texas,10483.0
17524,42331350750000,Tanner 1HA,Milam,"TreadStone Energy Partners Operating, LLC",Texas,850025.0
17525,42389382950000,Guam State 26-21 Unit 3H,Reeves,"Colgate Operating, LLC",Texas,83688.0
17528,42331350730000,Jamie 1HA,Milam,"TreadStone Energy Partners Operating, LLC",Texas,830980.0
17529,42389378570000,Guam State 26-21 Unit 2H,Reeves,"Colgate Operating, LLC",Texas,117874.0
17530,49009359780000,LEBAR 25-34-70 USA A TR 21H,Converse,"Chesapeake Operating, Inc.",Wyoming,232290.0
17532,42495340990000,Seth Campbell #102,Winkler,Apache Corporation,Texas,14014.0
17533,42297357850000,Three Sisters 01 45H,Live Oak,Ensign Operating LLC,Texas,121500.0
17534,42297358240000,Three Sisters 01 44H,Live Oak,Ensign Operating LLC,Texas,119062.0
17535,42297359340000,Three Sisters 01 43H,Live Oak,Ensign Operating LLC,Texas,86734.0
17536,42495339860000,Seth Campbell #119,Winkler,Apache Corporation,Texas,14149.0
17537,33105032780000,WM JOHNSON 157-99-3B-10-3B,Williams,"Bruin E&P Operating, LLC",North Dakota,15560.0
17538,33105050960000,WM JOHNSON 157-99-3B-10-4B,Williams,"Bruin E&P Operating, LLC",North Dakota,15560.0
17539,42389371920000,Tumbler State A 1853H,Reeves,COG Operating LLC,Texas,781265.0
17540,49009306350000,CLAUSEN 30-34-70 USA A TR 22H,Converse,"Chesapeake Operating, Inc.",Wyoming,341577.0
17543,42297359840000,PULLIN UNIT B 4,Live Oak,ConocoPhillips Company/Burlington Resources,Texas,22500.0
17544,42297359880000,PULLIN UNIT B 8,Live Oak,ConocoPhillips Company/Burlington Resources,Texas,39500.0
17545,42115337880000,Northeast Ackerly Dean Unit 402,Dawson,"Texland Petroleum, LP",Texas,5188.0
17547,42389376670000,Tumbler State C 1804HR,Reeves,COG Operating LLC,Texas,786648.0
17550,42003474740000,Means San Andres Unit 6066,Andrews,XTO Energy/ExxonMobil,Texas,9763.0
17551,35017253860000,Boh'ooo BIA 1307 1-6-7WXH,Canadian,Marathon Oil,Oklahoma,7559.81
17552,42173379840000,TETRIS SN 1-48 03 103WA,Glasscock,Diamondback E&P LLC,Texas,110639.0
17553,42479441620000,GATES N TR4 NO. 11H,Webb,Lewis Energy Group,Texas,702686.0
17554,42227400930000,Arlington 33-40 C Unit #4H,Howard,"Hannathon Petroleum, LLC",Texas,850477.0
17555,42501371490000,Matador 646 B #3H,Yoakum,"Ring Energy, Inc.",Texas,280211.0
17556,5005073830000,PROSPER FARMS 4 65 11 12 3AH,Arapahoe,ConocoPhillips Company/Burlington Resources,Colorado,24250.0
17557,5005073840000,PROSPER FARMS 4-65 11-12 3BH,Arapahoe,ConocoPhillips Company/Burlington Resources,Colorado,25000.0
17558,30025442970000,Rojo 34-27 Fed Com #18H,Lea,BTA Oil Producers LLC,New Mexico,154759.97
17559,42173379860000,TETRIS SN 1-48 03 104WA,Glasscock,Diamondback E&P LLC,Texas,83828.0
17560,42329428490000,HALEY JF M6 1002MH,Midland,COG Operating LLC,Texas,29836.0
17561,5123496050000,STARS FEDERAL LD17-720,Weld,"Noble Energy, Inc.",Colorado,41000.0
17562,5123496060000,STARS FEDERAL LD17-730,Weld,"Noble Energy, Inc.",Colorado,41000.0
17563,5123496070000,STARS FEDERAL LD17-740,Weld,"Noble Energy, Inc.",Colorado,41000.0
17564,30025442980000,Rojo 34-27 Fed Com #19H,Lea,BTA Oil Producers LLC,New Mexico,161731.0
17567,42371398880000,ST NEAL LETHCO 36-32 UNIT 7BS,Pecos,Diamondback E&P LLC,Texas,50750.0
17568,42371398890000,ST NEAL LETHCO 36-32 UNIT 8BS,Pecos,Diamondback E&P LLC,Texas,65480.0
17569,42479441860000,GALVAN RANCH B904H,Webb,SM Energy,Texas,7500.0
17571,42501369690000,Horned Frog 400 A #1H,Yoakum,"Ring Energy, Inc.",Texas,253564.0
17572,5071097910000,Sundance 24-28 TR,Las Animas,Evergreen Natural Resources LLC,Colorado,756.0
17574,47051020460000,Casterly Rock-3UH,Marshall,"American Petroleum Partners Operating, LL",West Virginia,113961.0
17575,47051020470000,Casterly Rock-1UH,Marshall,"American Petroleum Partners Operating, LL",West Virginia,119673.0
17576,42227304880000,"Dodge, Granville M., Est. #150",Howard,"Rover Petroleum Operating, LLC",Texas,5706.0
17579,30015455550000,General Kehoe 02-24S-28E RB #217H,Eddy,Matador Production Company,New Mexico,620034.0
17580,30015455570000,General Kehoe 02-24S-28E RB #217H,Eddy,Matador Production Company,New Mexico,620034.0
17581,30015449850000,General Kehoe 02-24S-28E RB #223H,Eddy,Matador Production Company,New Mexico,575903.0
17582,34013213830000,Albert S KKW BL 6H,Belmont,"Ascent Resources - Utica, LLC",Ohio,302246.0
17583,42127381520000,MARMION-THORNHILL HC2 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,855770.0
17585,42389375820000,Dark Lightning State Unit 9601H,Reeves,COG Operating LLC,Texas,743003.0
17587,34013213820000,Albert E KKW BL 10H,Belmont,"Ascent Resources - Utica, LLC",Ohio,300086.0
17588,34013213840000,Albert SE KKW BL 8H,Belmont,"Ascent Resources - Utica, LLC",Ohio,306902.0
17589,47051020180000,Casterly Rock-2UH,Marshall,"American Petroleum Partners Operating, LL",West Virginia,138003.0
17590,35049252520000,Newby 03041-18SH,Garvin,Marathon Oil,Oklahoma,4790.0
17591,35049252550000,Smith 0304 7-18WH,Garvin,Marathon Oil,Oklahoma,12307.75
17592,42123341980000,Dworaczyk 01 13H,DeWitt,Ensign Operating LLC,Texas,35177.0
17593,42389371230000,GOLDFINGER STATE UNIT 71-67 701H,Reeves,Diamondback E&P LLC,Texas,96129.0
17594,42479380650000,BMT  163,Webb,Hilcorp Energy Company,Texas,3519.8
17595,42479383920000,BMT  175,Webb,Hilcorp Energy Company,Texas,2628.1
17596,49009410340000,SFU 10-34-72 USA C TR 22H,Converse,"Chesapeake Operating, Inc.",Wyoming,317288.0
17597,49009410570000,SFU 10-34-72 USA C TR 23H,Converse,"Chesapeake Operating, Inc.",Wyoming,319831.0
17598,30025451110000,Fascinator Federal Com #701H,Lea,COG Operating LLC,New Mexico,169620.0
17600,42505337270000,Trevino 18,Zapata,Hilcorp Energy Company,Texas,3413.55
17601,5123468750000,BEEBE 25N-29C-L,Weld,SRC ENERGY,Colorado,31208.0
17602,5123468890000,BEEBE 25C-29-L,Weld,SRC ENERGY,Colorado,6455.0
17604,30025451070000,Fascinator Federal Com #601H,Lea,COG Operating LLC,New Mexico,168613.0
17605,30025451120000,Fascinator Federal Com #702H,Lea,COG Operating LLC,New Mexico,160398.0
17606,42255358120000,RUCKMAN A S REYNOLDS D USW E 1,Karnes,ConocoPhillips Company/Burlington Resources,Texas,14000.0
17607,42255363600000,SHIPMAN UNIT F 6H,Karnes,"INPEX Eagle Ford, LLC",Texas,5469.0
17608,5071086930000,Loews 41-32,Las Animas,Evergreen Natural Resources LLC,Colorado,756.0
17609,35045237950000,Spyderco 31/6 DM #1HS,Ellis,MEWBOURNE OIL COMPANY,Oklahoma,727953.0
17610,42003354220000,Means San Andres Unit 1656,Andrews,XTO Energy/ExxonMobil,Texas,9724.0
17612,42003480900000,Fullerton Clearfork Unit 2925,Andrews,XTO Energy/ExxonMobil,Texas,23294.0
17613,42301342560000,ESCOPETA 21901 4H,Loving,BTA Oil Producers LLC,Texas,94645.0
17614,42301342580000,ESCOPETA 21901 6H,Loving,BTA Oil Producers LLC,Texas,96063.0
17615,49009389220000,SFU 10-34-72 USA B TR 23H,Converse,"Chesapeake Operating, Inc.",Wyoming,295962.0
17616,49009389230000,SFU 10-34-72 USA B TR 22H,Converse,"Chesapeake Operating, Inc.",Wyoming,444266.0
17617,42301345320000,Toot'n Totum 18-TTT C24 NS SA #213H,Loving,Matador Production Company,Texas,224325.0
17618,33025035130000,FBIR YoungBear 31X-9C,Dunn,XTO Energy/ExxonMobil,North Dakota,46900.0
17619,33025035140000,FBIR YoungBear 31X-9H,Dunn,XTO Energy/ExxonMobil,North Dakota,46500.0
17620,33025035150000,FBIR YoungBear 31X-9D,Dunn,XTO Energy/ExxonMobil,North Dakota,44500.0
17621,42311349000000,Peeler EFS 1H,McMullen,Texegy Operating Company LLC,Texas,5848.45
17622,42389377670000,SANDSTORM UNIT 4203H,Reeves,COG Operating LLC,Texas,98082.0
17623,33105032750000,WM HELSTAD 158-99-34C-27-2B,Williams,"Bruin E&P Operating, LLC",North Dakota,21750.0
17625,30015441870000,STEBBINS 19 FEDERAL 137H,Eddy,Matador Production Company,New Mexico,15950.0
17626,30015441670000,STEBBINS 19 FEDERAL 204H,Eddy,Matador Production Company,New Mexico,15300.0
17628,35049252510000,Newby 0304 3-18SH,Garvin,Marathon Oil,Oklahoma,10715.63
17630,42227399710000,MCGREGOR 19 E 3LS,Howard,Diamondback E&P LLC,Texas,67825.0
17631,42003344900000,Means San Andres Unit 6258,Andrews,XTO Energy/ExxonMobil,Texas,8638.0
17632,49009363060000,CLAUSEN 10-34-71 USA B TR 22H,Converse,"Chesapeake Operating, Inc.",Wyoming,319989.0
17634,49009344120000,CLAUSEN 10-34-71 USA B TR 20H,Converse,"Chesapeake Operating, Inc.",Wyoming,312476.0
17635,35049252590000,Screaming Mimi 0304 1-18-7MXH,Garvin,Marathon Oil,Oklahoma,1010.0
17637,42123341960000,Dworaczyk 01 11H,DeWitt,Ensign Operating LLC,Texas,86188.0
17638,42165317560000,Robertson Clearfork Unit 2702,Gaines,XTO Energy/ExxonMobil,Texas,19488.0
17640,5071084490000,Surtees 23-34 TR,Las Animas,Evergreen Natural Resources LLC,Colorado,2700.0
17642,42123341970000,Dworaczyk 01 12H,DeWitt,Ensign Operating LLC,Texas,80884.0
17643,42389383330000,Midway 45-46 Unit 4H,Reeves,"Colgate Operating, LLC",Texas,101652.0
17644,42003480760000,Fullerton Clearfork Unit 4474,Andrews,XTO Energy/ExxonMobil,Texas,27793.0
17645,42479339150000,Vaquillas Ranch Co LTD 25,Webb,Hilcorp Energy Company,Texas,7018.95
17646,42479343440000,Vaquillas Ranch Co LTD 30,Webb,Hilcorp Energy Company,Texas,1390.8
17650,42389377680000,SANDSTORM UNIT 4272H,Reeves,COG Operating LLC,Texas,99661.0
17651,49009413170000,SFU 9-34-72 USA D TR 23H,Converse,"Chesapeake Operating, Inc.",Wyoming,318397.0
17652,49009413180000,SFU 9-34-72 USA D TR 22H,Converse,"Chesapeake Operating, Inc.",Wyoming,442084.0
17653,42357337060000,Roy Linn 653 M002DM,Ochiltree,MEWBOURNE OIL COMPANY,Texas,169711.0
17654,42115337480000,Leatherwood Unit #1H,Dawson,"ExL Petroleum, LP",Texas,14969.0
17659,42123347460000,BUTLER D GOHLKE A USW C 1,DeWitt,ConocoPhillips Company/Burlington Resources,Texas,12000.0
17660,42389377660000,SANDSTORM UNIT 4202H,Reeves,COG Operating LLC,Texas,99542.0
17661,43013539050000,EP Energy 8-13-14-C5-2H,Duchesne,EP Energy,Utah,44102.0
17663,49009301400000,SFU 9-34-71 A TR 20H,Converse,"Chesapeake Operating, Inc.",Wyoming,218585.0
17664,42255358110000,Ruckman A S Reynolds D USW D 1,Karnes,ConocoPhillips Company/Burlington Resources,Texas,9500.0
17665,42389375250000,Midway 45-46 Unit 2H,Reeves,"Colgate Operating, LLC",Texas,149916.0
17666,42103347280000,"McKnight, M.B. #188",Crane,Stronghold Energy II Operating LLC,Texas,11542.0
17667,5001101870000,FRASER 3-64 33-32 3AH,Adams,ConocoPhillips Company/Burlington Resources,Colorado,30700.0
17668,35037290980000,Fisher 15-2,Creek,"Waelder Oil and Gas, Inc.",Oklahoma,6150.0
17669,42227402900000,"Dodge, Granville M., Est. 33A",Howard,"Rover Petroleum Operating, LLC",Texas,9443.0
17670,42331350740000,Kristin 1HA,Milam,"TreadStone Energy Partners Operating, LLC",Texas,761440.0
17671,42003480950000,Fullerton Clearfork Unit 7814R,Andrews,XTO Energy/ExxonMobil,Texas,22847.0
17672,42051337250000,KRENEK 312 UNIT 1,Burleson,"Chesapeake Operating, Inc.",Texas,735144.0
17673,34081208080000,ROXY NW CRC JF 1H,Jefferson,"Ascent Resources - Utica, LLC",Ohio,120790.0
17674,43013539060000,EP Energy 8-13-14-C5-1H,Duchesne,EP Energy,Utah,56034.0
17675,49009463360000,SPILLMAN DRAW UNIT 36-72 31-1NH,Converse,Renos Land and Minerals Company,Wyoming,24966.0
17676,5071097830000,Grants 14-34 TR,Las Animas,Evergreen Natural Resources LLC,Colorado,2646.0
17677,42033324060000,Canon Ranch Unit 5008H,Borden,Relentless Permian Operating LLC,Texas,19352.0
17678,35049252790000,Yoshi 0304 1-5-32SXH,Garvin,Marathon Oil,Oklahoma,23594.7
17679,35091218210000,MIFFLIN 1-15-27CH,McIntosh,"Calyx Energy III, LLC",Oklahoma,501819.0
17680,42135437040000,Cowden 411H,Ector,"Hadaway Consulting and Engineering, LLC",Texas,11000.0
17682,42165326380000,Robertson Clearfork Unit 2601,Gaines,XTO Energy/ExxonMobil,Texas,19722.0
17684,42127339690000,VALLEY WELLS J 9H,Dimmit,"Chesapeake Operating, Inc.",Texas,654900.0
17685,35091218220000,MIFFLIN 1-15-3CH,McIntosh,"Calyx Energy III, LLC",Oklahoma,513978.0
17686,42123341170000,Louise Straube 02 06H,DeWitt,Ensign Operating LLC,Texas,68650.0
17687,42127381690000,VALLEY WELLS J 7H,Dimmit,"Chesapeake Operating, Inc.",Texas,703677.0
17688,42127381710000,VALLEY WELLS UNIT 26 DIM J 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,753076.0
17689,33025035110000,FBIR YoungBear 31X-9BXC,Dunn,XTO Energy/ExxonMobil,North Dakota,45253.0
17690,33025035120000,FBIR YoungBear 31X-9G,Dunn,XTO Energy/ExxonMobil,North Dakota,45500.0
17691,35091218190000,MIFFLIN 1-14-26CH,McIntosh,"Calyx Energy III, LLC",Oklahoma,538280.0
17692,42163341710000,WHITWELL G 121H,Frio,"Trinity Operating (USG), LLC",Texas,56280.0
17695,42479419670000,Gates 09 Rose B GU 209,Webb,Rosetta Resources,Texas,26900.0
17697,5123468950000,BEEBE 23C-29-L,Weld,SRC ENERGY,Colorado,1980.0
17698,42149334830000,Jasper 2H,Fayette,"GeoSouthern Operating II, LLC",Texas,49809.0
17699,42149334840000,Jasper-Garnet 1H,Fayette,"GeoSouthern Operating II, LLC",Texas,36546.0
17700,42173377280000,Calverley 37-36 #7H,Glasscock,COG Operating LLC,Texas,184455.0
17701,42173377290000,Calverley 37-36 #8H,Glasscock,COG Operating LLC,Texas,191556.0
17702,42479419690000,Gates 09 Rose  B 4-9,Webb,Rosetta Resources,Texas,27700.0
17703,4216334169000,WHITWELL G 119H,State Waters - Anacapa Offshore Islands,"Trinity Operating (USG), LLC",California,57092.0
17704,34081208090000,ROXY N CRC JF 3H,Jefferson,"Ascent Resources - Utica, LLC",Ohio,170276.0
17705,34081208100000,ROXY NE CRC JF 5H,Jefferson,"Ascent Resources - Utica, LLC",Ohio,155518.0
17706,35049252530000,Newby 0304 2-18SH,Garvin,Marathon Oil,Oklahoma,8568.0
